,schedule_date,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,home_favorite,fixed_spread,game_info
7877,09/08/2002,CLE,39.0,40.0,KC,CLE,-2.0,36,1,-2.0,09/08/2002 CLE-KC
7878,09/08/2002,DEN,23.0,16.0,LAR,LAR,-3.0,51,-1,3.0,09/08/2002 DEN-LAR
7879,09/08/2002,GB,37.0,34.0,ATL,GB,-7.0,42.5,1,-7.0,09/08/2002 GB-ATL
7880,09/08/2002,HOU,19.0,10.0,DAL,DAL,-8.5,33.5,-1,8.5,09/08/2002 HOU-DAL
7881,09/08/2002,JAX,25.0,28.0,IND,IND,-3.5,44,-1,3.5,09/08/2002 JAX-IND
7882,09/08/2002,MIA,49.0,21.0,DET,MIA,-9.5,35.5,1,-9.5,09/08/2002 MIA-DET
7883,09/08/2002,OAK,31.0,17.0,SEA,OAK,-7.5,40,1,-7.5,09/08/2002 OAK-SEA
7884,09/08/2002,TB,20.0,26.0,NO,TB,-6.0,37.5,1,-6.0,09/08/2002 TB-NO
7885,09/08/2002,TEN,27.0,24.0,PHI,TEN,-2.0,37,1,-2.0,09/08/2002 TEN-PHI
7886,09/08/2002,WAS,31.0,23.0,ARI,WAS,-6.0,44.5,1,-6.0,09/08/2002 WAS-ARI
7887,09/09/2002,NE,30.0,14.0,PIT,PIT,-2.5,37.5,-1,2.5,09/09/2002 NE-PIT
7888,09/15/2002,ATL,13.0,14.0,CHI,ATL,-2.5,45,1,-2.5,09/15/2002 ATL-CHI
7889,09/15/2002,BAL,0.0,25.0,TB,TB,-4.5,32,-1,4.5,09/15/2002 BAL-TB
7890,09/15/2002,CAR,31.0,7.0,DET,CAR,-3.0,35.5,1,-3.0,09/15/2002 CAR-DET
7891,09/15/2002,CLE,20.0,7.0,CIN,CLE,-3.5,39,1,-3.5,09/15/2002 CLE-CIN
7892,09/15/2002,DAL,21.0,13.0,TEN,TEN,-3.5,37.5,-1,3.5,09/15/2002 DAL-TEN
7893,09/15/2002,IND,13.0,21.0,MIA,PICK,0.0,47,-1,-0.0,09/15/2002 IND-MIA
7894,09/15/2002,KC,16.0,23.0,JAX,KC,-3.5,46,1,-3.5,09/15/2002 KC-JAX
7895,09/15/2002,MIN,39.0,45.0,BUF,MIN,-3.5,49,1,-3.5,09/15/2002 MIN-BUF
7896,09/15/2002,NO,35.0,20.0,GB,GB,-2.5,45.5,-1,2.5,09/15/2002 NO-GB
7897,09/15/2002,NYJ,7.0,44.0,NE,NYJ,-1.0,41,1,-1.0,09/15/2002 NYJ-NE
7898,09/15/2002,PIT,17.0,30.0,OAK,PIT,-4.0,39.5,1,-4.0,09/15/2002 PIT-OAK
7899,09/15/2002,LAC,24.0,3.0,HOU,LAC,-13.5,34,1,-13.5,09/15/2002 LAC-HOU
7900,09/15/2002,SF,14.0,24.0,DEN,SF,-3.5,44,1,-3.5,09/15/2002 SF-DEN
7901,09/15/2002,SEA,13.0,24.0,ARI,SEA,-4.0,40.5,1,-4.0,09/15/2002 SEA-ARI
7902,09/15/2002,LAR,21.0,26.0,NYG,LAR,-12.0,46,1,-12.0,09/15/2002 LAR-NYG
7903,09/16/2002,WAS,7.0,37.0,PHI,PHI,-3.0,44,-1,3.0,09/16/2002 WAS-PHI
7904,09/22/2002,ARI,15.0,23.0,LAC,LAC,-2.5,39,-1,2.5,09/22/2002 ARI-LAC
7905,09/22/2002,ATL,30.0,3.0,CIN,ATL,-7.0,42.5,1,-7.0,09/22/2002 ATL-CIN
7906,09/22/2002,CHI,23.0,29.0,NO,NO,-2.0,40.5,-1,2.0,09/22/2002 CHI-NO
7907,09/22/2002,DEN,28.0,23.0,BUF,DEN,-7.5,47,1,-7.5,09/22/2002 DEN-BUF
7908,09/22/2002,DET,31.0,37.0,GB,GB,-7.5,44,-1,7.5,09/22/2002 DET-GB
7909,09/22/2002,HOU,3.0,23.0,IND,IND,-10.5,38,-1,10.5,09/22/2002 HOU-IND
7910,09/22/2002,MIA,30.0,3.0,NYJ,MIA,-6.0,40.5,1,-6.0,09/22/2002 MIA-NYJ
7911,09/22/2002,MIN,14.0,21.0,CAR,MIN,-6.5,44.5,1,-6.5,09/22/2002 MIN-CAR
7912,09/22/2002,NE,41.0,38.0,KC,NE,-8.5,43.5,1,-8.5,09/22/2002 NE-KC
7913,09/22/2002,NYG,9.0,6.0,SEA,NYG,-5.5,39,1,-5.5,09/22/2002 NYG-SEA
7914,09/22/2002,PHI,44.0,13.0,DAL,PHI,-10.0,36.5,1,-10.0,09/22/2002 PHI-DAL
7915,09/22/2002,SF,20.0,10.0,WAS,SF,-10.0,44,1,-10.0,09/22/2002 SF-WAS
7916,09/22/2002,TEN,28.0,31.0,CLE,TEN,-4.5,40.5,1,-4.5,09/22/2002 TEN-CLE
7917,09/23/2002,TB,26.0,14.0,LAR,LAR,-1.5,44,-1,1.5,09/23/2002 TB-LAR
7918,09/29/2002,ARI,21.0,7.0,NYG,NYG,-3.0,38.5,-1,3.0,09/29/2002 ARI-NYG
7919,09/29/2002,BUF,33.0,27.0,CHI,BUF,-3.0,46.5,1,-3.0,09/29/2002 BUF-CHI
7920,09/29/2002,CIN,7.0,35.0,TB,TB,-6.5,33.5,-1,6.5,09/29/2002 CIN-TB
7921,09/29/2002,DET,26.0,21.0,NO,NO,-9.0,45,-1,9.0,09/29/2002 DET-NO
7922,09/29/2002,GB,17.0,14.0,CAR,GB,-6.5,41.5,1,-6.5,09/29/2002 GB-CAR
7923,09/29/2002,JAX,28.0,3.0,NYJ,JAX,-3.5,41.5,1,-3.5,09/29/2002 JAX-NYJ
7924,09/29/2002,KC,48.0,30.0,MIA,MIA,-3.0,44.5,-1,3.0,09/29/2002 KC-MIA
7925,09/29/2002,OAK,52.0,25.0,TEN,OAK,-6.5,45,1,-6.5,09/29/2002 OAK-TEN
7926,09/29/2002,PHI,35.0,17.0,HOU,PHI,-19.0,36,1,-19.0,09/29/2002 PHI-HOU
7927,09/29/2002,PIT,16.0,13.0,CLE,PIT,-6.0,44,1,-6.0,09/29/2002 PIT-CLE
7928,09/29/2002,LAC,21.0,14.0,NE,NE,-3.0,40.5,-1,3.0,09/29/2002 LAC-NE
7929,09/29/2002,SEA,48.0,23.0,MIN,SEA,-3.0,44,1,-3.0,09/29/2002 SEA-MIN
7930,09/29/2002,LAR,10.0,13.0,DAL,LAR,-12.0,44,1,-12.0,09/29/2002 LAR-DAL
7931,09/30/2002,BAL,34.0,23.0,DEN,DEN,-9.0,35,-1,9.0,09/30/2002 BAL-DEN
7932,10/06/2002,ATL,6.0,20.0,TB,ATL,-2.5,38.5,1,-2.5,10/06/2002 ATL-TB
7933,10/06/2002,BUF,31.0,49.0,OAK,OAK,-3.0,53.5,-1,3.0,10/06/2002 BUF-OAK
7934,10/06/2002,CAR,13.0,16.0,ARI,CAR,-5.0,35,1,-5.0,10/06/2002 CAR-ARI
7935,10/06/2002,CLE,21.0,26.0,BAL,CLE,-6.0,36.5,1,-6.0,10/06/2002 CLE-BAL
7936,10/06/2002,DAL,17.0,21.0,NYG,NYG,-1.5,34.5,-1,1.5,10/06/2002 DAL-NYG
7937,10/06/2002,DEN,26.0,9.0,LAC,DEN,-6.5,39.5,1,-6.5,10/06/2002 DEN-LAC
7938,10/06/2002,IND,28.0,21.0,CIN,IND,-13.5,43,1,-13.5,10/06/2002 IND-CIN
7939,10/06/2002,JAX,28.0,25.0,PHI,PHI,-3.0,42.5,-1,3.0,10/06/2002 JAX-PHI
7940,10/06/2002,MIA,26.0,13.0,NE,MIA,-3.0,43.5,1,-3.0,10/06/2002 MIA-NE
7941,10/06/2002,NO,32.0,29.0,PIT,NO,-3.0,43.5,1,-3.0,10/06/2002 NO-PIT
7942,10/06/2002,NYJ,25.0,29.0,KC,KC,-3.0,46.5,-1,3.0,10/06/2002 NYJ-KC
7943,10/06/2002,SF,37.0,13.0,LAR,SF,-6.0,41.5,1,-6.0,10/06/2002 SF-LAR
7944,10/06/2002,TEN,14.0,31.0,WAS,TEN,-3.5,43.5,1,-3.5,10/06/2002 TEN-WAS
7945,10/07/2002,CHI,21.0,34.0,GB,CHI,-1.0,44,1,-1.0,10/07/2002 CHI-GB
7946,10/13/2002,CIN,7.0,34.0,PIT,PIT,-6.5,40.5,-1,6.5,10/13/2002 CIN-PIT
7947,10/13/2002,DAL,14.0,13.0,CAR,DAL,-2.0,35,1,-2.0,10/13/2002 DAL-CAR
7948,10/13/2002,DEN,22.0,24.0,MIA,DEN,-3.5,41,1,-3.5,10/13/2002 DEN-MIA
7949,10/13/2002,HOU,24.0,31.0,BUF,BUF,-7.0,44,-1,7.0,10/13/2002 HOU-BUF
7950,10/13/2002,IND,22.0,20.0,BAL,IND,-6.5,42,1,-6.5,10/13/2002 IND-BAL
7951,10/13/2002,MIN,31.0,24.0,DET,MIN,-4.5,49,1,-4.5,10/13/2002 MIN-DET
7952,10/13/2002,NE,10.0,28.0,GB,NE,-4.5,47,1,-4.5,10/13/2002 NE-GB
7953,10/13/2002,NYG,10.0,17.0,ATL,NYG,-6.0,35.5,1,-6.0,10/13/2002 NYG-ATL
7954,10/13/2002,LAC,35.0,34.0,KC,LAC,-3.0,46.5,1,-3.0,10/13/2002 LAC-KC
7955,10/13/2002,LAR,28.0,13.0,OAK,OAK,-7.0,49,-1,7.0,10/13/2002 LAR-OAK
7956,10/13/2002,TB,17.0,3.0,CLE,TB,-7.5,36.5,1,-7.5,10/13/2002 TB-CLE
7957,10/13/2002,TEN,23.0,14.0,JAX,JAX,-1.5,44,-1,1.5,10/13/2002 TEN-JAX
7958,10/13/2002,WAS,27.0,43.0,NO,NO,-1.5,45.5,-1,1.5,10/13/2002 WAS-NO
7959,10/14/2002,SEA,21.0,28.0,SF,SF,-3.0,43.5,-1,3.0,10/14/2002 SEA-SF
7960,10/20/2002,ARI,9.0,6.0,DAL,ARI,-3.5,36.5,1,-3.5,10/20/2002 ARI-DAL
7961,10/20/2002,ATL,30.0,0.0,CAR,ATL,-4.0,35.5,1,-4.0,10/20/2002 ATL-CAR
7962,10/20/2002,BAL,17.0,10.0,JAX,JAX,-1.5,38,-1,1.5,10/20/2002 BAL-JAX
7963,10/20/2002,CLE,34.0,17.0,HOU,CLE,-8.5,36.5,1,-8.5,10/20/2002 CLE-HOU
7964,10/20/2002,DET,23.0,20.0,CHI,CHI,-3.0,44.5,-1,3.0,10/20/2002 DET-CHI
7965,10/20/2002,GB,30.0,9.0,WAS,GB,-7.0,48,1,-7.0,10/20/2002 GB-WAS
7966,10/20/2002,KC,34.0,37.0,DEN,DEN,-3.0,50.5,-1,3.0,10/20/2002 KC-DEN
7967,10/20/2002,MIA,10.0,23.0,BUF,MIA,-6.0,45.5,1,-6.0,10/20/2002 MIA-BUF
7968,10/20/2002,NO,35.0,27.0,SF,NO,-1.5,48.5,1,-1.5,10/20/2002 NO-SF
7969,10/20/2002,NYJ,20.0,7.0,MIN,NYJ,-3.0,49,1,-3.0,10/20/2002 NYJ-MIN
7970,10/20/2002,OAK,21.0,27.0,LAC,OAK,-7.0,47,1,-7.0,10/20/2002 OAK-LAC
7971,10/20/2002,PHI,20.0,10.0,TB,PHI,-3.0,37,1,-3.0,10/20/2002 PHI-TB
7972,10/20/2002,LAR,37.0,20.0,SEA,LAR,-6.5,44.5,1,-6.5,10/20/2002 LAR-SEA
7973,10/21/2002,PIT,28.0,10.0,IND,PIT,-4.5,46,1,-4.5,10/21/2002 PIT-IND
7974,10/27/2002,BAL,18.0,31.0,PIT,PIT,-3.0,37.5,-1,3.0,10/27/2002 BAL-PIT
7975,10/27/2002,BUF,24.0,17.0,DET,BUF,-7.5,50,1,-7.5,10/27/2002 BUF-DET
7976,10/27/2002,CAR,9.0,12.0,TB,TB,-8.0,31.5,-1,8.0,10/27/2002 CAR-TB
7977,10/27/2002,CIN,24.0,30.0,TEN,TEN,-4.5,42,-1,4.5,10/27/2002 CIN-TEN
7978,10/27/2002,DAL,14.0,17.0,SEA,DAL,-2.0,37,1,-2.0,10/27/2002 DAL-SEA
7979,10/27/2002,JAX,19.0,21.0,HOU,JAX,-11.0,38,1,-11.0,10/27/2002 JAX-HOU
7980,10/27/2002,KC,20.0,10.0,OAK,OAK,-2.5,55.5,-1,2.5,10/27/2002 KC-OAK
7981,10/27/2002,MIN,25.0,7.0,CHI,MIN,-2.0,46,1,-2.0,10/27/2002 MIN-CHI
7982,10/27/2002,NE,16.0,24.0,DEN,NE,-3.0,46,1,-3.0,10/27/2002 NE-DEN
7983,10/27/2002,NO,35.0,37.0,ATL,NO,-3.5,47,1,-3.5,10/27/2002 NO-ATL
7984,10/27/2002,NYJ,21.0,24.0,CLE,NYJ,-3.0,44,1,-3.0,10/27/2002 NYJ-CLE
7985,10/27/2002,SF,38.0,28.0,ARI,SF,-8.5,40.5,1,-8.5,10/27/2002 SF-ARI
7986,10/27/2002,WAS,26.0,21.0,IND,WAS,-1.0,46,1,-1.0,10/27/2002 WAS-IND
7987,10/28/2002,PHI,17.0,3.0,NYG,PHI,-7.0,38.5,1,-7.0,10/28/2002 PHI-NYG
7988,11/03/2002,ARI,14.0,27.0,LAR,LAR,-5.0,43.5,-1,5.0,11/03/2002 ARI-LAR
7989,11/03/2002,ATL,20.0,17.0,BAL,ATL,-7.0,40.5,1,-7.0,11/03/2002 ATL-BAL
7990,11/03/2002,BUF,7.0,38.0,NE,BUF,-3.0,47.5,1,-3.0,11/03/2002 BUF-NE
7991,11/03/2002,CHI,13.0,19.0,PHI,PHI,-7.0,37.5,-1,7.0,11/03/2002 CHI-PHI
7992,11/03/2002,CLE,20.0,23.0,PIT,PIT,-3.5,44,-1,3.5,11/03/2002 CLE-PIT
7993,11/03/2002,DET,9.0,7.0,DAL,DET,-3.0,37,1,-3.0,11/03/2002 DET-DAL
7994,11/03/2002,HOU,3.0,38.0,CIN,HOU,-2.5,36.5,1,-2.5,11/03/2002 HOU-CIN
7995,11/03/2002,IND,15.0,23.0,TEN,IND,-3.0,47,1,-3.0,11/03/2002 IND-TEN
7996,11/03/2002,NYG,24.0,17.0,JAX,NYG,-3.0,35.5,1,-3.0,11/03/2002 NYG-JAX
7997,11/03/2002,OAK,20.0,23.0,SF,OAK,-3.0,49.5,1,-3.0,11/03/2002 OAK-SF
7998,11/03/2002,LAC,13.0,44.0,NYJ,LAC,-8.5,41,1,-8.5,11/03/2002 LAC-NYJ
7999,11/03/2002,SEA,3.0,14.0,WAS,SEA,-2.0,41.5,1,-2.0,11/03/2002 SEA-WAS
8000,11/03/2002,TB,38.0,24.0,MIN,TB,-7.5,37,1,-7.5,11/03/2002 TB-MIN
8001,11/04/2002,GB,24.0,10.0,MIA,GB,-4.5,41.5,1,-4.5,11/04/2002 GB-MIA
8002,11/10/2002,ARI,6.0,27.0,SEA,ARI,-3.0,37,1,-3.0,11/10/2002 ARI-SEA
8003,11/10/2002,BAL,38.0,27.0,CIN,BAL,-4.0,37,1,-4.0,11/10/2002 BAL-CIN
8004,11/10/2002,CAR,24.0,34.0,NO,NO,-4.0,39.5,-1,4.0,11/10/2002 CAR-NO
8005,11/10/2002,CHI,30.0,33.0,NE,NE,-5.0,39,-1,5.0,11/10/2002 CHI-NE
8006,11/10/2002,GB,40.0,14.0,DET,GB,-10.5,42,1,-10.5,11/10/2002 GB-DET
8007,11/10/2002,JAX,26.0,7.0,WAS,JAX,-1.5,39.5,1,-1.5,11/10/2002 JAX-WAS
8008,11/10/2002,MIN,20.0,27.0,NYG,NYG,-1.5,45,-1,1.5,11/10/2002 MIN-NYG
8009,11/10/2002,NYJ,13.0,10.0,MIA,NYJ,-2.5,39.5,1,-2.5,11/10/2002 NYJ-MIA
8010,11/10/2002,PHI,13.0,35.0,IND,PHI,-9.5,41.5,1,-9.5,11/10/2002 PHI-IND
8011,11/10/2002,PIT,34.0,34.0,ATL,PIT,-5.5,42.5,1,-5.5,11/10/2002 PIT-ATL
8012,11/10/2002,SF,17.0,13.0,KC,SF,-5.0,49,1,-5.0,11/10/2002 SF-KC
8013,11/10/2002,LAR,28.0,24.0,LAC,LAR,-6.0,44,1,-6.0,11/10/2002 LAR-LAC
8014,11/10/2002,TEN,17.0,10.0,HOU,TEN,-9.0,39.5,1,-9.0,11/10/2002 TEN-HOU
8015,11/11/2002,DEN,10.0,34.0,OAK,DEN,-6.0,45.5,1,-6.0,11/11/2002 DEN-OAK
8016,11/17/2002,ATL,24.0,17.0,NO,ATL,-1.5,51,1,-1.5,11/17/2002 ATL-NO
8017,11/17/2002,CIN,20.0,27.0,CLE,CLE,-3.0,41.5,-1,3.0,11/17/2002 CIN-CLE
8018,11/17/2002,DET,14.0,31.0,NYJ,NYJ,-3.0,43,-1,3.0,11/17/2002 DET-NYJ
8019,11/17/2002,HOU,21.0,24.0,JAX,JAX,-6.5,36.5,-1,6.5,11/17/2002 HOU-JAX
8020,11/17/2002,IND,20.0,3.0,DAL,IND,-6.5,39.5,1,-6.5,11/17/2002 IND-DAL
8021,11/17/2002,KC,17.0,16.0,BUF,KC,-3.5,52.5,1,-3.5,11/17/2002 KC-BUF
8022,11/17/2002,MIA,26.0,7.0,BAL,MIA,-5.0,34.5,1,-5.0,11/17/2002 MIA-BAL
8023,11/17/2002,MIN,31.0,21.0,GB,GB,-6.5,50.5,-1,6.5,11/17/2002 MIN-GB
8024,11/17/2002,NYG,19.0,17.0,WAS,NYG,-3.5,34.5,1,-3.5,11/17/2002 NYG-WAS
8025,11/17/2002,OAK,27.0,20.0,NE,OAK,-4.5,48,1,-4.5,11/17/2002 OAK-NE
8026,11/17/2002,PHI,38.0,14.0,ARI,PHI,-12.0,37.5,1,-12.0,11/17/2002 PHI-ARI
8027,11/17/2002,LAC,20.0,17.0,SF,SF,-2.5,43,-1,2.5,11/17/2002 LAC-SF
8028,11/17/2002,SEA,9.0,31.0,DEN,DEN,-5.5,42.5,-1,5.5,11/17/2002 SEA-DEN
8029,11/17/2002,TB,23.0,10.0,CAR,TB,-8.0,34.5,1,-8.0,11/17/2002 TB-CAR
8030,11/17/2002,TEN,31.0,23.0,PIT,PIT,-3.0,44,-1,3.0,11/17/2002 TEN-PIT
8031,11/18/2002,LAR,21.0,16.0,CHI,LAR,-10.5,43.5,1,-10.5,11/18/2002 LAR-CHI
8032,11/24/2002,ARI,20.0,41.0,OAK,OAK,-9.5,44,-1,9.5,11/24/2002 ARI-OAK
8033,11/24/2002,BAL,13.0,12.0,TEN,TEN,-2.5,38.5,-1,2.5,11/24/2002 BAL-TEN
8034,11/24/2002,CAR,0.0,41.0,ATL,ATL,-3.5,37,-1,3.5,11/24/2002 CAR-ATL
8035,11/24/2002,CHI,20.0,17.0,DET,CHI,-5.0,37.5,1,-5.0,11/24/2002 CHI-DET
8036,11/24/2002,DAL,21.0,19.0,JAX,JAX,-2.5,34,-1,2.5,11/24/2002 DAL-JAX
8037,11/24/2002,DEN,20.0,23.0,IND,DEN,-6.0,43,1,-6.0,11/24/2002 DEN-IND
8038,11/24/2002,HOU,16.0,14.0,NYG,NYG,-5.5,34,-1,5.5,11/24/2002 HOU-NYG
8039,11/24/2002,MIA,30.0,3.0,LAC,MIA,-4.0,36.5,1,-4.0,11/24/2002 MIA-LAC
8040,11/24/2002,NE,24.0,17.0,MIN,NE,-8.0,47,1,-8.0,11/24/2002 NE-MIN
8041,11/24/2002,NO,15.0,24.0,CLE,NO,-5.5,48.5,1,-5.5,11/24/2002 NO-CLE
8042,11/24/2002,NYJ,31.0,13.0,BUF,NYJ,-3.0,45.5,1,-3.0,11/24/2002 NYJ-BUF
8043,11/24/2002,PIT,29.0,21.0,CIN,PIT,-10.5,44,1,-10.5,11/24/2002 PIT-CIN
8044,11/24/2002,SEA,39.0,32.0,KC,KC,-3.5,44,-1,3.5,11/24/2002 SEA-KC
8045,11/24/2002,TB,21.0,7.0,GB,TB,-3.0,38.5,1,-3.0,11/24/2002 TB-GB
8046,11/24/2002,WAS,20.0,17.0,LAR,LAR,-3.5,41,-1,3.5,11/24/2002 WAS-LAR
8047,11/25/2002,SF,17.0,38.0,PHI,SF,-7.0,37.5,1,-7.0,11/25/2002 SF-PHI
8048,11/28/2002,DAL,27.0,20.0,WAS,WAS,-1.0,36.5,-1,1.0,11/28/2002 DAL-WAS
8049,11/28/2002,DET,12.0,20.0,NE,NE,-6.0,46,-1,6.0,11/28/2002 DET-NE
8050,12/01/2002,BUF,38.0,21.0,MIA,MIA,-2.0,37,-1,2.0,12/01/2002 BUF-MIA
8051,12/01/2002,CIN,23.0,27.0,BAL,BAL,-2.5,37.5,-1,2.5,12/01/2002 CIN-BAL
8052,12/01/2002,CLE,6.0,13.0,CAR,CLE,-7.5,34.5,1,-7.5,12/01/2002 CLE-CAR
8053,12/01/2002,GB,30.0,20.0,CHI,GB,-9.5,37.5,1,-9.5,12/01/2002 GB-CHI
8054,12/01/2002,IND,19.0,3.0,HOU,IND,-11.5,39.5,1,-11.5,12/01/2002 IND-HOU
8055,12/01/2002,JAX,23.0,25.0,PIT,PIT,-3.0,44,-1,3.0,12/01/2002 JAX-PIT
8056,12/01/2002,KC,49.0,0.0,ARI,KC,-9.0,47,1,-9.0,12/01/2002 KC-ARI
8057,12/01/2002,MIN,24.0,30.0,ATL,ATL,-3.5,47.5,-1,3.5,12/01/2002 MIN-ATL
8058,12/01/2002,NO,23.0,20.0,TB,TB,-1.5,40,-1,1.5,12/01/2002 NO-TB
8059,12/01/2002,NYG,29.0,32.0,TEN,NYG,-3.0,34,1,-3.0,12/01/2002 NYG-TEN
8060,12/01/2002,PHI,10.0,3.0,LAR,LAR,-2.0,38,-1,2.0,12/01/2002 PHI-LAR
8061,12/01/2002,LAC,30.0,27.0,DEN,DEN,-3.0,40,-1,3.0,12/01/2002 LAC-DEN
8062,12/01/2002,SF,31.0,24.0,SEA,SF,-8.5,43.5,1,-8.5,12/01/2002 SF-SEA
8063,12/02/2002,OAK,26.0,20.0,NYJ,OAK,-6.0,47.5,1,-6.0,12/02/2002 OAK-NYJ
8064,12/08/2002,ARI,23.0,20.0,DET,DET,-1.0,39.5,-1,1.0,12/08/2002 ARI-DET
8065,12/08/2002,BAL,25.0,37.0,NO,NO,-2.0,42.5,-1,2.0,12/08/2002 BAL-NO
8066,12/08/2002,CAR,52.0,31.0,CIN,CAR,-3.0,37.5,1,-3.0,12/08/2002 CAR-CIN
8067,12/08/2002,DAL,27.0,31.0,SF,SF,-4.5,40,-1,4.5,12/08/2002 DAL-SF
8068,12/08/2002,GB,26.0,22.0,MIN,GB,-9.5,43.5,1,-9.5,12/08/2002 GB-MIN
8069,12/08/2002,JAX,20.0,21.0,CLE,JAX,-2.5,41.5,1,-2.5,12/08/2002 JAX-CLE
8070,12/08/2002,KC,49.0,10.0,LAR,KC,-4.5,45.5,1,-4.5,12/08/2002 KC-LAR
8071,12/08/2002,NE,27.0,17.0,BUF,NE,-3.5,45,1,-3.5,12/08/2002 NE-BUF
8072,12/08/2002,NYJ,19.0,13.0,DEN,DEN,-1.5,43,-1,1.5,12/08/2002 NYJ-DEN
8073,12/08/2002,PIT,6.0,24.0,HOU,PIT,-14.0,37.5,1,-14.0,12/08/2002 PIT-HOU
8074,12/08/2002,LAC,7.0,27.0,OAK,OAK,-3.5,45.5,-1,3.5,12/08/2002 LAC-OAK
8075,12/08/2002,SEA,20.0,27.0,PHI,PHI,-3.0,37.5,-1,3.0,12/08/2002 SEA-PHI
8076,12/08/2002,TB,34.0,10.0,ATL,TB,-3.5,37,1,-3.5,12/08/2002 TB-ATL
8077,12/08/2002,TEN,27.0,17.0,IND,IND,-1.0,43,-1,1.0,12/08/2002 TEN-IND
8078,12/08/2002,WAS,21.0,27.0,NYG,WAS,-3.0,37.5,1,-3.0,12/08/2002 WAS-NYG
8079,12/09/2002,MIA,27.0,9.0,CHI,MIA,-10.5,37,1,-10.5,12/09/2002 MIA-CHI
8080,12/15/2002,ATL,24.0,30.0,SEA,ATL,-9.5,46,1,-9.5,12/15/2002 ATL-SEA
8081,12/15/2002,BUF,20.0,13.0,LAC,BUF,-3.0,42.5,1,-3.0,12/15/2002 BUF-LAC
8082,12/15/2002,CHI,20.0,13.0,NYJ,NYJ,-6.5,38,-1,6.5,12/15/2002 CHI-NYJ
8083,12/15/2002,CIN,15.0,29.0,JAX,JAX,-3.0,45,-1,3.0,12/15/2002 CIN-JAX
8084,12/15/2002,CLE,23.0,28.0,IND,IND,-2.0,41.5,-1,2.0,12/15/2002 CLE-IND
8085,12/15/2002,DEN,31.0,24.0,KC,DEN,-3.5,47.5,1,-3.5,12/15/2002 DEN-KC
8086,12/15/2002,DET,20.0,23.0,TB,TB,-9.5,37,-1,9.5,12/15/2002 DET-TB
8087,12/15/2002,HOU,19.0,23.0,BAL,BAL,-3.0,35,-1,3.0,12/15/2002 HOU-BAL
8088,12/15/2002,MIA,23.0,17.0,OAK,MIA,-1.5,43.5,1,-1.5,12/15/2002 MIA-OAK
8089,12/15/2002,NO,31.0,32.0,MIN,NO,-7.0,51,1,-7.0,12/15/2002 NO-MIN
8090,12/15/2002,NYG,37.0,7.0,DAL,NYG,-5.0,35,1,-5.0,12/15/2002 NYG-DAL
8091,12/15/2002,PHI,34.0,21.0,WAS,PHI,-7.5,38,1,-7.5,12/15/2002 PHI-WAS
8092,12/15/2002,PIT,30.0,14.0,CAR,PIT,-9.0,39,1,-9.0,12/15/2002 PIT-CAR
8093,12/15/2002,SF,14.0,20.0,GB,SF,-3.0,42.5,1,-3.0,12/15/2002 SF-GB
8094,12/15/2002,LAR,30.0,28.0,ARI,LAR,-11.0,43,1,-11.0,12/15/2002 LAR-ARI
8095,12/16/2002,TEN,24.0,7.0,NE,TEN,-2.5,43.5,1,-2.5,12/16/2002 TEN-NE
8096,12/21/2002,ARI,14.0,17.0,SF,SF,-3.5,41,-1,3.5,12/21/2002 ARI-SF
8097,12/21/2002,DAL,3.0,27.0,PHI,PHI,-7.0,36.5,-1,7.0,12/21/2002 DAL-PHI
8098,12/21/2002,MIN,20.0,17.0,MIA,MIA,-3.0,45,-1,3.0,12/21/2002 MIN-MIA
8099,12/22/2002,ATL,36.0,15.0,DET,ATL,-10.5,44,1,-10.5,12/22/2002 ATL-DET
8100,12/22/2002,BAL,13.0,14.0,CLE,BAL,-2.5,39.5,1,-2.5,12/22/2002 BAL-CLE
8101,12/22/2002,CAR,24.0,14.0,CHI,CAR,-4.0,36.5,1,-4.0,12/22/2002 CAR-CHI
8102,12/22/2002,CIN,20.0,13.0,NO,NO,-7.0,49,-1,7.0,12/22/2002 CIN-NO
8103,12/22/2002,GB,10.0,0.0,BUF,GB,-6.5,43.5,1,-6.5,12/22/2002 GB-BUF
8104,12/22/2002,IND,27.0,44.0,NYG,IND,-4.5,41,1,-4.5,12/22/2002 IND-NYG
8105,12/22/2002,JAX,10.0,28.0,TEN,TEN,-3.0,41.5,-1,3.0,12/22/2002 JAX-TEN
8106,12/22/2002,KC,24.0,22.0,LAC,KC,-1.5,44,1,-1.5,12/22/2002 KC-LAC
8107,12/22/2002,NE,17.0,30.0,NYJ,NE,-3.5,41,1,-3.5,12/22/2002 NE-NYJ
8108,12/22/2002,OAK,28.0,16.0,DEN,OAK,-3.5,46.5,1,-3.5,12/22/2002 OAK-DEN
8109,12/22/2002,SEA,30.0,10.0,LAR,SEA,-2.5,48,1,-2.5,12/22/2002 SEA-LAR
8110,12/22/2002,WAS,26.0,10.0,HOU,WAS,-6.5,36.5,1,-6.5,12/22/2002 WAS-HOU
8111,12/23/2002,TB,7.0,17.0,PIT,TB,-4.5,38,1,-4.5,12/23/2002 TB-PIT
8112,12/28/2002,NYG,10.0,7.0,PHI,NYG,-1.0,37.5,1,-1.0,12/28/2002 NYG-PHI
